ITMS_CD_NBR,STCK_KOR_NM,DMD_FRCS_START_DT,DMD_FRCS_END_DT,SBSC_START_DT,SBSC_CLSG_DT,PYM_DT,DRBC_DT,STCK_LSTN_DT,LWEN_SCDL_PBOF_AMT,TPPO_SCDL_PBOF_AMT,CNFM_PBOF_AMT,PBOF_STCK_CNT,SBSC_RVLR_RT,RPRS_SPIC_COM_NM,JOINT_SPIC_COM_NM,RBPE_COM_NM,FSS_RCIP_NBR,STCK_FACE_AMT,AISS_GNRL_STCK_CNT,AISS_PRTY_STCK_CNT,NMN_RRT_PROXY_INST_NM,DMD_FRCS_RVLR_RT,OBLG_DFPN_APLCT_RATE
351330,이삭엔지니어링,20210406,20210407,20210412,20210413,20210415,20210415,20210421,"9,500","11,500","11,500","2,100,000","2,262",신한,,,20210409000102,500,"5,640,000","485,520",국민은행,0,0
294570,쿠콘,20210413,20210414,20210419,20210420,20210422,20210422,20210428,"31,000","40,000","45,000","1,612,319","1,596",하나금융투자,삼성,,20210416000323,500,"6,623,616",0,국민은행,0,0
361670,삼영에스앤씨,20210506,20210507,20210511,20210512,20210514,20210514,20210521,"7,800","10,000","11,000","1,105,000","2,393",미래에셋,,,20210510000411,500,"4,419,008",0,국민은행,0,0
377400,하이제6호스팩,20210422,20210423,20210428,20210429,20210503,20210503,20210510,"2,000","2,000","2,000","4,250,000",8,HI증권,,,20210427000180,100,"1,157,500",0,한국예탁결제원,0,0
353490,미래에셋대우기업인수목적5호,20200810,20200811,20200818,20200819,20200821,20200821,20200828,"2,000","2,000","2,000","4,700,000",0,미래에셋,,,,100,"360,000",0,,0,0
293490,카카오게임즈,20200826,20200827,20200901,20200902,20200904,20200904,20200910,"20,000",0,"24,000","16,000,000",0,"한국투자,삼성",,KB증권,,100,"57,204,731",0,,0,0
347770,핌스,20200902,20200903,20200909,20200910,20200911,20200911,20200918,"15,000",0,"19,000","2,000,000",0,DB금융투자,DB금융투자,,,500,"5,812,312",0,,0,0
265740,엔에프씨,20201116,20201117,20201123,20201124,20201126,20201126,20201202,"10,200",0,"13,400","2,000,000",0,삼성,,,,100,"60,000,000","40,000,000",,0,0
314130,지놈앤컴퍼니,20201207,20201208,20201214,20201215,20201217,20201217,20201223,"36,000",0,"40,000","2,000,000",0,한국투자,,,,500,"80,000,000","20,000,000",,0,0
299030,하나기술,20201109,20201110,20201113,20201116,20201118,20201118,20201125,"31,000",0,"35,000","800,000",0,하나금융투자,,,,500,"37,500,000","12,500,000",,0,0
129890,앱코,20201117,20201118,20201123,20201124,20201126,20201126,20201202,"21,400",0,"24,300","2,507,000",0,미래에셋,,,,500,"50,000,000",0,,0,0
369370,대신밸런스제9호기업인수,20201209,20201210,20201214,20201215,20201217,20201217,20201223,"2,000",0,"2,000","3,500,000",0,대신,,,,100,"500,000,000",0,,0,0
373200,아이비케이에스제15호스팩,20210215,20210216,20210218,20210219,20210222,20210222,20210226,"2,000","2,000","2,000","3,200,000",102,IBK투자증권,,,20210217001320,100,"320,000",0,국민은행,0,0
314930,바이오다인,20210302,20210303,20210308,20210309,20210311,20210311,20210317,"22,500","28,700","30,000","1,000,000",48,대신,,,20210304000632,500,"4,888,200","249,995",국민은행,0,0
318410,비비씨,20200902,20200903,20200909,20200910,20200914,20200914,20200921,"27,100",0,"30,700","1,200,000",0,미래에셋,미래에셋,,,500,"5,000,000",0,,0,0
308080,바이젠셀,20210806,20210809,20210812,20210813,20210818,20210818,20210825,"42,800","52,700","52,700","1,886,480",886,"대신,KB증권",,,20210811000035,500,"7,545,920",0,국민은행,0,0
276040,스코넥엔터테인먼트,20220113,20220114,20220120,20220121,20220125,20220125,20220204,"9,000","12,000","13,000","2,226,300","1,751",신영,,,20220118000123,500,"9,778,920",0,국민은행,"1,725",27
365900,브이씨,20220210,20220211,20220215,20220216,20220218,20220218,20220224,"15,000","19,500","15,000","1,000,000",46,한국투자,,,20220214000380,500,"5,957,800",0,국민은행,191,20
146320,비씨엔씨,20220216,20220217,20220221,20220222,20220224,20220224,20220303,"9,000","11,500","13,000","2,500,000","2,686",NH투자,,,20220218001256,500,"9,792,923",0,하나은행,"1,831",23
417310,코람코더원리츠,20220221,20220222,20220302,20220303,20220307,20220307,20220328,"5,000","5,000","5,000","19,500,000",451,"하나증권,삼성증권",,,20220224001613,500,"20,900,000",0,국민은행,795,48
236810,엔비티,20210106,20210107,20210112,20210113,20210115,20210115,20210121,"13,200","17,600","19,000","832,000","4,398",미래에셋,,,20210111000425,100,"20,000,000",0,한국예탁결제원,0,0
189330,씨이랩,20210208,20210209,20210215,20210216,20210218,20210218,20210224,"23,000","31,000","35,000","650,000",196,IBK투자증권,,,20210210000209,500,"2,287,142",0,국민은행,0,0
199820,제일전기공업,20201110,20201111,20201117,20201118,20201120,20201120,20201126,"15,000",0,"17,000","2,900,000",0,하나금융투자,,한화,,500,"40,000,000","10,000,000",,0,0
163730,핑거,20210114,20210115,20210121,20210122,20210126,20210126,20210129,"13,000","15,000","16,000","1,300,000",900,대신,,,20210119000041,500,"47,500,000","2,500,000",국민은행,0,0
367460,유안타제7호기업인목적,20201210,20201211,20201217,20201218,20201221,20201221,20201228,"2,000",0,"2,000","4,350,000",0,유안타,,,,100,"500,000,000",0,,0,0
367360,디비금융제9호스팩,20210302,20210303,20210305,20210308,20210310,20210310,20210316,"2,000","2,000","2,000","4,000,000",9,DB금융투자,,,20210304000572,100,"840,000",0,국민은행,0,0
373340,유진스팩6호,20210323,20210324,20210330,20210331,20210402,20210402,20210408,"2,000","2,000","2,000","2,800,000",236,유진증권,,,20210326000420,100,"220,000",0,국민은행,0,0
276730,제주맥주,20210510,20210511,20210513,20210514,20210518,20210518,20210526,"2,600","2,900","3,200","8,362,000","1,748",대신,,,20210512000257,500,"47,383,030",0,한국예탁결제원,0,0
366330,신한제7호스팩,20210118,20210119,20210125,20210126,20210128,20210128,20210204,"2,000","2,000","2,000","4,000,000",7,신한,,,20210121000521,100,"500,000,000",0,국민은행,0,0
239890,피엔에이치테크,20210128,20210129,20210203,20210204,20210208,20210208,20210216,"14,000","17,000","18,000","688,000","1,529",한국투자,,,20210202000317,500,"3,995,376",0,하나은행,0,0
289220,자이언트스텝,20210309,20210310,20210315,20210316,20210318,20210318,20210324,"9,000","11,000","11,000","1,400,000","2,342",한국투자,,,20210312000373,500,"7,985,965",0,한국예탁결제원,0,0
321820,와이더플래닛,20210118,20210119,20210125,20210126,20210128,20210128,20210203,"12,000","15,000","16,000","1,000,000","1,358",한국투자,,,20210121000390,500,"200,000,000","2,866",국민은행,0,0
377480,마인즈랩,20211108,20211109,20211111,20211112,20211116,20211116,20211123,"26,000","30,000","30,000","604,459",90,NH투자,하나금융투자,,20211110000207,500,"4,441,690","980,300",한국예탁결제원,0,0
376290,씨유테크,20210923,20210924,20210928,20210929,20211001,20211001,20211008,"5,100","5,600","6,000","5,250,000","1,409",대신,,,20210927000344,500,"14,000,000",0,국민은행,0,0
114840,아이패밀리에스씨,20211012,20211013,20211018,20211019,20211021,20211021,20211028,"39,000","48,000","25,000","819,200",21,삼성,,,20211026000304,500,"3,276,500",0,국민은행,0,0
273640,와이엠텍,20210825,20210826,20210831,20210901,20210903,20210903,20210910,"21,000","25,000","28,000","600,000","2,940",KB증권,,,20210830000425,500,"4,775,000",0,국민은행,0,0
372290,하나머스트7호스팩,20210217,20210218,20210223,20210224,20210226,20210226,20210305,"2,000","2,000","2,000","3,500,000",119,하나금융투자,,,20210222000960,100,"804,000",0,하나은행,0,0
356890,싸이버원,20210224,20210225,20210302,20210303,20210305,20210305,20210311,"7,800","8,300","9,500","1,361,000","1,880",키움,,,20210226004042,500,"4,000,000",0,한국예탁결제원,0,0
347700,라이프시맨틱스,20210308,20210309,20210311,20210312,20210316,20210316,20210323,"9,000","12,500","12,500","1,000,000","1,775",한국투자,,,20210310000574,500,"8,746,917",0,국민은행,0,0
361390,제노코,20210309,20210310,20210315,20210316,20210318,20210318,20210324,"27,000","33,000","36,000","490,000","2,095",DB금융투자,,,20210312000037,500,"1,937,440",0,국민은행,0,0
322000,현대에너지솔루션,20191104,20191105,20191107,20191108,20191111,20191111,20191119,"24,000",0,"18,000","4,000,000",0,한국투자,"하나금융투자,KB증권","HI증권,유안타",,"8,000","8,000,000",0,,0,0
338100,NH프라임리츠,20191113,20191114,20191118,20191120,20191122,20191122,20191205,"5,000","5,000","5,000","13,760,000",0,NH투자,,"키움,하나금융투자,한국투자",,500,"18,660,000",0,,0,0
187660,에이디엠코리아,20210517,20210518,20210525,20210526,20210528,20210528,20210603,"2,900","3,300","3,800","4,500,000","2,345",하나금융투자,,,20210521000157,100,"17,201,250",0,국민은행,0,0
301300,바이브컴퍼니,20201012,20201013,20201019,20201020,20201022,20201022,20201028,"23,000",0,"28,000","650,000",0,한국투자,한국투자,,,500,"4,724,670",0,,0,0
348030,모비릭스,20210114,20210115,20210119,20210120,20210122,20210122,20210128,"10,500","14,000","14,000","1,800,000","1,486",한국투자,,"KB증권,신영",20210118000263,100,"70,000,000",0,국민은행,0,0
357550,석경에이티,20201210,20201211,20201215,20201216,20201217,20201217,20201223,"8,000",0,"10,000","1,000,000",0,한국투자,,,,500,"15,000,000","5,000,000",,0,0
277810,레인보우로보틱스,20210118,20210119,20210125,20210126,20210128,20210128,20210203,"7,000","9,000","10,000","2,650,000","1,201","미래에셋,대신",,,20210121000417,500,"150,000,000","50,000,000",국민은행,0,0
340930,유일에너테크,20210204,20210205,20210215,20210216,20210218,20210218,20210225,"11,000","14,000","16,000","2,415,200",684,신영,,,20210209000376,500,"8,809,394",0,국민은행,0,0
377450,리파인,20211014,20211015,20211020,20211021,20211025,20211025,20211029,"21,000","24,000","21,000","4,330,000",7,KB증권,,,20211020000009,100,"13,000,000",0,국민은행,0,0
289010,아이스크림에듀,20190625,20190626,20190701,20190702,20190704,20190704,20190711,"15,900",0,"15,900","1,450,000",0,대신,,삼성,,500,"11,187,371","68,000",,0,0
270660,에브리봇,20210713,20210714,20210719,20210720,20210722,20210722,20210728,"32,600","36,700","36,700","1,120,000",159,NH투자,,,20210716000169,500,"5,228,424",0,국민은행,0,0
388050,지투파워,20220317,20220318,20220322,20220323,20220325,20220325,20220401,"13,500","16,400","16,400","885,000","2,027",한국투자,KB증권,,20220321000683,500,"2,923,285",0,한국예탁결제원,"1,730",11
216080,제테마,20191030,20191031,20191106,20191107,20191108,20191108,20191114,"36,000",0,"21,000","960,000",0,한국투자,,DB금융투자,,500,"6,474,079","666,608",,0,0
013890,지누스,20191016,20191017,20191021,20191022,20191024,20191024,20191030,"80,000","90,000","70,000","3,020,860",0,NH투자,,"신한,대신,하나금융투자,삼성",,500,"12,449,140",0,,0,0
357120,코람코에너지플러스위탁관리부동산투자회사,20200728,20200730,20200805,20200807,20200811,20200811,20200831,"5,000","5,000","5,000","21,320,000",0,NH투자,,"대신,신영,이베스트투자,한국투자",20200803000132,500,"21,320,000",0,,0,0
317690,퀀타매트릭스,20201125,20201126,20201130,20201201,20201203,20201203,20201209,"19,700",0,"25,500","1,707,000",0,미래에셋,,,,500,"12,882,324",0,,0,0
203400,에이비온,20210824,20210825,20210830,20210831,20210902,20210902,20210908,"14,500","17,000","17,000","2,280,000",31,"미래에셋,한화",,유진증권,20210827000132,500,"12,910,971","1,426,300",국민은행,0,0
352820,하이브,20200924,20200925,20201005,20201006,20201008,20201008,20201015,"105,000",0,"135,000","7,130,000",0,"NH투자,한국투자,제이피모간",미래에셋,키움,,500,"26,716,192",0,,0,0
290690,소룩스,20201023,20201026,20201029,20201030,20201102,20201102,20201106,"8,000",0,"10,000","1,973,670",0,미래에셋,,,,100,"50,000,000",0,,0,0
335810,프리시젼바이오,20201208,20201209,20201214,20201215,20201216,20201216,20201222,"10,500",0,"12,500","1,500,000",0,한국투자,,,,500,"50,000,000",0,,0,0
064850,에프앤가이드,20201202,20201203,20201208,20201209,20201211,20201211,20201217,"5,200",0,"7,000","1,626,190",0,신영,,삼성,,500,"100,000,000",0,,0,0
367340,디비금융제8호기업인수,20201124,20201125,20201130,20201201,20201203,20201203,20201209,"2,000",0,"2,000","5,000,000",0,DB금융투자,,,,100,"500,000,000",0,,0,0
136410,아셈스,20220117,20220118,20220124,20220125,20220127,20220127,20220207,"7,000","8,000","8,000","2,000,000","2,435",한국투자,,,20220120000161,500,"8,959,106",0,한국예탁결제원,"1,618",8
363260,하나금융17호스팩,20210125,20210126,20210129,20210201,20210203,20210203,20210210,"2,000","2,000","2,000","6,000,000",85,하나금융투자,,,20210128000257,100,"810,000",0,하나은행,0,0
439250,삼성7호스팩,20221011,20221012,20221017,20221018,20221020,20221020,20221026,"2,000","2,000","10,000","3,000,000",430,삼성증권,,,20221014000033,500,"502,000",0,국민은행,"1,151",28
440790,교보13호스팩,20221019,20221020,20221024,20221025,20221027,20221027,20221102,"2,000","2,000","2,000","3,800,000",22,교보,,,20221021000146,100,"250,000",0,국민은행,937,0
405100,큐알티,20221018,20221019,20221024,20221025,20221027,20221027,20221102,"51,400","62,900","44,000","990,500",1,미래에셋,,,20221021000271,500,"2,971,329",0,국민은행,87,0
440200,케이비제23호스팩,20221018,20221019,20221024,20221025,20221027,20221027,20221103,"2,000","2,000","2,000","6,000,000",49,KB,,,20221021000039,100,"125,000",0,국민은행,"1,112",17
168360,펨트론,20221108,20221109,20221115,20221116,20221118,20221118,20221124,"10,000","11,000","8,000","1,100,000",15,하나증권,,,20221111000250,500,"9,544,142",0,국민은행,129,11
419080,엔젯,20221103,20221104,20221109,20221110,20221114,20221114,20221118,"12,000","15,200","10,000","2,100,000",2,미래에셋,,,20221108000080,500,"8,357,785",0,국민은행,42,6
386580,한화플러스제2호스팩,20210721,20210722,20210726,20210727,20210729,20210729,20210805,"2,000","2,000","2,000","3,750,000",497,한화,,,20210723000054,100,"410,000",0,국민은행,0,0
195940,에이치케이이노엔,20210722,20210726,20210729,20210730,20210803,20210803,20210809,"50,000","59,000","59,000","10,117,000",389,"한국투자,삼성,제이피모간",,,20210728000287,500,"23,123,499",0,한국예탁결제원,0,0
365270,큐라클,20210707,20210708,20210713,20210714,20210716,20210716,20210722,"20,000","25,000","25,000","2,133,333","1,547",삼성,,NH투자,20210712000094,500,"11,315,968",0,한국예탁결제원,0,0
099390,브레인즈컴퍼니,20210803,20210804,20210809,20210810,20210812,20210812,20210819,"20,000","22,500","25,000","600,000","1,190",키움,,,20210806000100,500,"3,690,796",0,국민은행,0,0
352910,오비고,20210628,20210629,20210701,20210702,20210706,20210706,20210713,"12,400","14,300","14,300","2,433,002","1,485",NH투자,,,20210630000365,500,"8,780,926",0,국민은행,0,0
259960,크래프톤,20210714,20210727,20210802,20210803,20210805,20210805,20210810,"400,000","498,000","498,000","8,654,230",8,미래에셋,"CS증권,NH투자,씨티그룹,제이피모간",삼성,20210729000415,100,"43,274,070",0,국민은행,0,0
405640,신한제9호스팩,20220412,20220413,20220418,20220419,20220421,20220421,20220427,"2,000","2,000","2,000","4,000,000",245,신한,,,20220415000258,100,"535,000",0,국민은행,954,27
389260,대명에너지,20220427,20220428,20220503,20220504,20220509,20220509,20220516,"15,000","18,000","15,000","2,500,000",152,한국투자,삼성,,20220502000638,100,"15,000,000",0,국민은행,255,1
382900,범한퓨얼셀,20220602,20220603,20220608,20220609,20220613,20220613,20220617,"32,200","40,000","40,000","2,136,000",710,NH투자,한국투자,"HI증권,DB금융투자",20220607000133,500,"6,600,000",0,국민은행,751,11
426670,대신밸런스제12호스팩,20220630,20220701,20220705,20220706,20220708,20220708,20220714,"2,000","2,000","2,000","5,000,000",151,대신,,,20220704000150,100,"810,000",0,국민은행,"1,182",25
368600,아이씨에이치,20220713,20220714,20220719,20220720,20220722,20220722,20220729,"44,000","34,000","34,000","1,180,000",3,삼성,,,20220718000093,500,"4,600,344",0,국민은행,57,12
427950,하나금융23호스팩,20220826,20220829,20220901,20220902,20220906,20220906,20220915,"2,000","2,000","2,000","4,500,000",177,하나금융투자,,,20220831000727,100,"330,000",0,하나은행,"1,169",0
291810,핀텔,20221004,20221005,20221011,20221012,20221014,20221014,20221020,"7,500","8,900","8,900","2,000,000",6,대신,,,20221007000272,500,"7,897,595",0,한국예탁결제원,559,9
432320,KB스타리츠,20220906,20220907,20220915,20220916,20220920,20220920,20221006,"5,000","5,000","5,000","30,700,000",2,KB,,,20220914000208,500,"101,414,285",0,국민은행,26,0
413630,유진제8호스팩,20220317,20220318,20220322,20220323,20220325,20220325,20220331,"2,000","2,000","2,000","5,000,000",351,유진증권,,,20220321000394,100,"920,000",0,국민은행,"1,145",11
137310,에스디바이오센서,20210705,20210706,20210708,20210709,20210713,20210713,20210716,"45,000","52,000","52,000","14,930,400",274,"NH투자,한국투자",,"삼성,KB증권",20210707000336,500,"93,317,753",0,국민은행,0,0
